Edad;Sexo;Poblacion;Fecha
0;1;244479;2022
1;1;259002;2022
2;1;283777;2022
3;1;315104;2022
4;1;335884;2022
5;1;345044;2022
6;1;357600;2022
7;1;373907;2022
8;1;374232;2022
9;1;365645;2022
10;1;364186;2022
11;1;366190;2022
12;1;365837;2022
13;1;365150;2022
14;1;356545;2022
15;1;348623;2022
16;1;353181;2022
17;1;359840;2022
18;1;358432;2022
19;1;354671;2022
20;1;355237;2022
21;1;353826;2022
22;1;353581;2022
23;1;353790;2022
24;1;353441;2022
25;1;353165;2022
26;1;352714;2022
27;1;352284;2022
28;1;352082;2022
29;1;352606;2022
30;1;352249;2022
31;1;349958;2022
32;1;346686;2022
33;1;342469;2022
34;1;337466;2022
35;1;332020;2022
36;1;327058;2022
37;1;321949;2022
38;1;317575;2022
39;1;317056;2022
40;1;320217;2022
41;1;324358;2022
42;1;328445;2022
43;1;330492;2022
44;1;326522;2022
45;1;316456;2022
46;1;304383;2022
47;1;292574;2022
48;1;281083;2022
49;1;271040;2022
50;1;262703;2022
51;1;254781;2022
52;1;246422;2022
53;1;238753;2022
54;1;233143;2022
55;1;229572;2022
56;1;226855;2022
57;1;224300;2022
58;1;221695;2022
59;1;218491;2022
60;1;214605;2022
61;1;210531;2022
62;1;206491;2022
63;1;202417;2022
64;1;198447;2022
65;1;194531;2022
66;1;190419;2022
67;1;185975;2022
68;1;180881;2022
69;1;175311;2022
70;1;169897;2022
71;1;164155;2022
72;1;159271;2022
73;1;154858;2022
74;1;148199;2022
75;1;139973;2022
76;1;131424;2022
77;1;122736;2022
78;1;115056;2022
79;1;108543;2022
80;1;101222;2022
81;1;93739;2022
82;1;87221;2022
83;1;80832;2022
84;1;74665;2022
85;1;68716;2022
86;1;62614;2022
87;1;56194;2022
88;1;51148;2022
89;1;46969;2022
90;1;41330;2022
91;1;35422;2022
92;1;29470;2022
93;1;23238;2022
94;1;17601;2022
95;1;12967;2022
96;1;9307;2022
97;1;6522;2022
98;1;4577;2022
99;1;3135;2022
100;1;5693;2022
0;2;255108;2022
1;2;270736;2022
2;2;295848;2022
3;2;329076;2022
4;2;351021;2022
5;2;362409;2022
6;2;378197;2022
7;2;395345;2022
8;2;396371;2022
9;2;388673;2022
10;2;387860;2022
11;2;388574;2022
12;2;386141;2022
13;2;384323;2022
14;2;378423;2022
15;2;372572;2022
16;2;373357;2022
17;2;375704;2022
18;2;372954;2022
19;2;368565;2022
20;2;368238;2022
21;2;365767;2022
22;2;364956;2022
23;2;364754;2022
24;2;363997;2022
25;2;363315;2022
26;2;362474;2022
27;2;361660;2022
28;2;361090;2022
29;2;361044;2022
30;2;359913;2022
31;2;356843;2022
32;2;352746;2022
33;2;347690;2022
34;2;341849;2022
35;2;335554;2022
36;2;329726;2022
37;2;323698;2022
38;2;318383;2022
39;2;317024;2022
40;2;319494;2022
41;2;322891;2022
42;2;326117;2022
43;2;327275;2022
44;2;322341;2022
45;2;311265;2022
46;2;298206;2022
47;2;285450;2022
48;2;273031;2022
49;2;262053;2022
50;2;252743;2022
51;2;243805;2022
52;2;234399;2022
53;2;225647;2022
54;2;218902;2022
55;2;214141;2022
56;2;210201;2022
57;2;206406;2022
58;2;202545;2022
59;2;198077;2022
60;2;192912;2022
61;2;187507;2022
62;2;182061;2022
63;2;176549;2022
64;2;171099;2022
65;2;165676;2022
66;2;160121;2022
67;2;154555;2022
68;2;148865;2022
69;2;142972;2022
70;2;137271;2022
71;2;131297;2022
72;2;125959;2022
73;2;120614;2022
74;2;112901;2022
75;2;103785;2022
76;2;94457;2022
77;2;85136;2022
78;2;76761;2022
79;2;69624;2022
80;2;62168;2022
81;2;54905;2022
82;2;48897;2022
83;2;43558;2022
84;2;38743;2022
85;2;34138;2022
86;2;29497;2022
87;2;24927;2022
88;2;21715;2022
89;2;19376;2022
90;2;16229;2022
91;2;13241;2022
92;2;10517;2022
93;2;7952;2022
94;2;5961;2022
95;2;4351;2022
96;2;3090;2022
97;2;2107;2022
98;2;1436;2022
99;2;936;2022
100;2;1618;2022
0;1;230491;2023
1;1;244318;2023
2;1;258905;2023
3;1;283715;2023
4;1;315066;2023
5;1;335877;2023
6;1;345060;2023
7;1;357628;2023
8;1;373944;2023
9;1;374272;2023
10;1;365685;2023
11;1;364229;2023
12;1;366248;2023
13;1;365928;2023
14;1;365294;2023
15;1;356756;2023
16;1;348891;2023
17;1;353463;2023
18;1;360073;2023
19;1;358560;2023
20;1;354677;2023
21;1;355114;2023
22;1;353549;2023
23;1;353119;2023
24;1;353128;2023
25;1;352561;2023
26;1;352090;2023
27;1;351520;2023
28;1;351082;2023
29;1;350956;2023
30;1;351583;2023
31;1;351314;2023
32;1;349107;2023
33;1;345895;2023
34;1;341721;2023
35;1;336769;2023
36;1;331381;2023
37;1;326454;2023
38;1;321350;2023
39;1;316959;2023
40;1;316410;2023
41;1;319544;2023
42;1;323660;2023
43;1;327730;2023
44;1;329766;2023
45;1;325787;2023
46;1;315709;2023
47;1;303625;2023
48;1;291801;2023
49;1;280290;2023
50;1;270223;2023
51;1;261857;2023
52;1;253900;2023
53;1;245501;2023
54;1;237784;2023
55;1;232116;2023
56;1;228476;2023
57;1;225672;2023
58;1;223009;2023
59;1;220279;2023
60;1;216934;2023
61;1;212895;2023
62;1;208660;2023
63;1;204453;2023
64;1;200211;2023
65;1;196070;2023
66;1;191982;2023
67;1;187698;2023
68;1;183081;2023
69;1;177810;2023
70;1;172053;2023
71;1;166445;2023
72;1;160508;2023
73;1;155432;2023
74;1;150831;2023
75;1;143974;2023
76;1;135561;2023
77;1;126825;2023
78;1;117953;2023
79;1;110093;2023
80;1;103396;2023
81;1;95891;2023
82;1;88241;2023
83;1;81580;2023
84;1;75071;2023
85;1;68807;2023
86;1;62658;2023
87;1;56486;2023
88;1;50081;2023
89;1;45088;2023
90;1;40903;2023
91;1;35451;2023
92;1;29934;2023
93;1;24457;2023
94;1;18929;2023
95;1;14073;2023
96;1;10177;2023
97;1;7141;2023
98;1;4893;2023
99;1;3358;2023
100;1;6113;2023
0;2;241132;2023
1;2;254897;2023
2;2;270622;2023
3;2;295777;2023
4;2;329036;2023
5;2;351006;2023
6;2;362409;2023
7;2;378210;2023
8;2;395365;2023
9;2;396389;2023
10;2;388678;2023
11;2;387848;2023
12;2;388548;2023
13;2;386110;2023
14;2;384296;2023
15;2;378399;2023
16;2;372531;2023
17;2;373264;2023
18;2;375522;2023
19;2;372658;2023
20;2;368160;2023
21;2;367731;2023
22;2;365143;2023
23;2;364190;2023
24;2;363831;2023
25;2;362904;2023
26;2;362068;2023
27;2;361123;2023
28;2;360278;2023
29;2;359734;2023
30;2;359730;2023
31;2;358643;2023
32;2;355633;2023
33;2;351611;2023
34;2;346636;2023
35;2;340885;2023
36;2;334674;2023
37;2;328897;2023
38;2;322874;2023
39;2;317527;2023
40;2;316119;2023
41;2;318540;2023
42;2;321888;2023
43;2;325073;2023
44;2;326203;2023
45;2;321243;2023
46;2;310141;2023
47;2;297054;2023
48;2;284265;2023
49;2;271801;2023
50;2;260767;2023
51;2;251387;2023
52;2;242365;2023
53;2;232864;2023
54;2;224007;2023
55;2;217150;2023
56;2;212270;2023
57;2;208202;2023
58;2;204261;2023
59;2;200234;2023
60;2;195581;2023
61;2;190208;2023
62;2;184578;2023
63;2;178894;2023
64;2;173136;2023
65;2;167437;2023
66;2;161769;2023
67;2;155979;2023
68;2;150192;2023
69;2;144298;2023
70;2;138220;2023
71;2;132354;2023
72;2;126237;2023
73;2;120782;2023
74;2;115346;2023
75;2;107567;2023
76;2;98407;2023
77;2;89054;2023
78;2;79730;2023
79;2;71381;2023
80;2;64318;2023
81;2;56954;2023
82;2;49831;2023
83;2;44007;2023
84;2;38884;2023
85;2;34299;2023
86;2;29902;2023
87;2;25499;2023
88;2;21225;2023
89;2;18314;2023
90;2;16165;2023
91;2;13313;2023
92;2;10731;2023
93;2;8357;2023
94;2;6219;2023
95;2;4574;2023
96;2;3288;2023
97;2;2282;2023
98;2;1529;2023
99;2;1020;2023
100;2;1730;2023
0;1;221119;2024
1;1;230381;2024
2;1;244258;2024
3;1;258873;2024
4;1;283705;2024
5;1;315079;2024
6;1;335909;2024
7;1;345109;2024
8;1;357686;2024
9;1;374005;2024
10;1;374335;2024
11;1;365751;2024
12;1;364310;2024
13;1;366359;2024
14;1;366088;2024
15;1;365518;2024
16;1;357034;2024
17;1;349186;2024
18;1;353714;2024
19;1;360226;2024
20;1;358598;2024
21;1;354600;2024
22;1;354893;2024
23;1;353158;2024
24;1;352545;2024
25;1;352353;2024
26;1;351606;2024
27;1;351024;2024
28;1;350445;2024
29;1;350075;2024
30;1;350040;2024
31;1;350745;2024
32;1;350548;2024
33;1;348394;2024
34;1;345219;2024
35;1;341090;2024
36;1;336191;2024
37;1;330836;2024
38;1;325915;2024
39;1;320797;2024
40;1;316381;2024
41;1;315809;2024
42;1;318917;2024
43;1;323010;2024
44;1;327059;2024
45;1;329074;2024
46;1;325074;2024
47;1;314980;2024
48;1;302883;2024
49;1;291042;2024
50;1;279512;2024
51;1;269424;2024
52;1;261028;2024
53;1;253036;2024
54;1;244596;2024
55;1;236830;2024
56;1;231101;2024
57;1;227381;2024
58;1;224475;2024
59;1;221698;2024
60;1;218839;2024
61;1;215359;2024
62;1;211177;2024
63;1;206792;2024
64;1;202429;2024
65;1;198024;2024
66;1;193714;2024
67;1;189455;2024
68;1;184997;2024
69;1;180204;2024
70;1;174751;2024
71;1;168812;2024
72;1;163017;2024
73;1;156886;2024
74;1;151620;2024
75;1;146777;2024
76;1;139697;2024
77;1;131102;2024
78;1;122194;2024
79;1;113168;2024
80;1;105158;2024
81;1;98277;2024
82;1;90604;2024
83;1;82871;2024
84;1;76114;2024
85;1;69530;2024
86;1;63102;2024
87;1;56922;2024
88;1;50782;2024
89;1;44510;2024
90;1;39576;2024
91;1;35429;2024
92;1;30281;2024
93;1;25199;2024
94;1;20280;2024
95;1;15451;2024
96;1;11295;2024
97;1;8022;2024
98;1;5519;2024
99;1;3702;2024
100;1;6630;2024
0;2;232005;2024
1;2;240990;2024
2;2;254837;2024
3;2;270599;2024
4;2;295782;2024
5;2;329058;2024
6;2;351041;2024
7;2;362457;2024
8;2;378263;2024
9;2;395413;2024
10;2;396423;2024
11;2;388695;2024
12;2;387850;2024
13;2;388544;2024
14;2;386107;2024
15;2;384295;2024
16;2;378380;2024
17;2;372467;2024
18;2;373116;2024
19;2;375268;2024
20;2;372299;2024
21;2;367715;2024
22;2;367178;2024
23;2;364463;2024
24;2;363370;2024
25;2;362859;2024
26;2;361795;2024
27;2;360868;2024
28;2;359899;2024
29;2;359081;2024
30;2;358577;2024
31;2;358612;2024
32;2;357576;2024
33;2;354629;2024
34;2;350674;2024
35;2;345773;2024
36;2;340093;2024
37;2;333926;2024
38;2;328154;2024
39;2;322105;2024
40;2;316722;2024
41;2;315274;2024
42;2;317649;2024
43;2;320951;2024
44;2;324092;2024
45;2;325173;2024
46;2;320163;2024
47;2;309020;2024
48;2;295898;2024
49;2;283069;2024
50;2;270563;2024
51;2;259479;2024
52;2;250037;2024
53;2;240939;2024
54;2;231351;2024
55;2;222400;2024
56;2;215435;2024
57;2;210430;2024
58;2;206214;2024
59;2;202114;2024
60;2;197911;2024
61;2;193069;2024
62;2;187501;2024
63;2;181671;2024
64;2;175780;2024
65;2;169813;2024
66;2;163905;2024
67;2;158029;2024
68;2;152035;2024
69;2;146053;2024
70;2;139968;2024
71;2;133711;2024
72;2;127678;2024
73;2;121402;2024
74;2;115819;2024
75;2;110229;2024
76;2;102354;2024
77;2;93180;2024
78;2;83853;2024
79;2;74601;2024
80;2;66376;2024
81;2;59415;2024
82;2;52181;2024
83;2;45309;2024
84;2;39707;2024
85;2;34807;2024
86;2;30416;2024
87;2;26243;2024
88;2;22131;2024
89;2;18202;2024
90;2;15505;2024
91;2;13501;2024
92;2;10961;2024
93;2;8702;2024
94;2;6671;2024
95;2;4882;2024
96;2;3527;2024
97;2;2487;2024
98;2;1691;2024
99;2;1108;2024
100;2;1855;2024
0;1;216699;2025
1;1;221072;2025
2;1;230373;2025
3;1;244269;2025
4;1;258907;2025
5;1;283758;2025
6;1;315148;2025
7;1;335993;2025
8;1;345201;2025
9;1;357781;2025
10;1;374099;2025
11;1;374429;2025
12;1;365858;2025
13;1;364445;2025
14;1;366539;2025
15;1;366328;2025
16;1;365812;2025
17;1;357348;2025
18;1;349468;2025
19;1;353913;2025
20;1;360325;2025
21;1;358596;2025
22;1;354476;2025
23;1;354626;2025
24;1;352737;2025
25;1;351954;2025
26;1;351609;2025
27;1;350767;2025
28;1;350175;2025
29;1;349649;2025
30;1;349351;2025
31;1;349375;2025
32;1;350132;2025
33;1;349972;2025
34;1;347840;2025
35;1;344696;2025
36;1;340604;2025
37;1;335729;2025
38;1;330376;2025
39;1;325440;2025
40;1;320301;2025
41;1;315867;2025
42;1;315272;2025
43;1;318354;2025
44;1;322421;2025
45;1;326439;2025
46;1;328419;2025
47;1;324390;2025
48;1;314276;2025
49;1;302160;2025
50;1;290298;2025
51;1;278743;2025
52;1;268623;2025
53;1;260189;2025
54;1;252152;2025
55;1;243664;2025
56;1;235841;2025
57;1;230037;2025
58;1;226222;2025
59;1;223206;2025
60;1;220309;2025
61;1;217322;2025
62;1;213708;2025
63;1;209387;2025
64;1;204856;2025
65;1;200335;2025
66;1;195761;2025
67;1;191274;2025
68;1;186829;2025
69;1;182178;2025
70;1;177183;2025
71;1;171526;2025
72;1;165382;2025
73;1;159371;2025
74;1;153020;2025
75;1;147492;2025
76;1;142365;2025
77;1;135061;2025
78;1;126294;2025
79;1;117246;2025
80;1;108087;2025
81;1;99926;2025
82;1;92865;2025
83;1;85084;2025
84;1;77289;2025
85;1;70447;2025
86;1;63812;2025
87;1;57372;2025
88;1;51220;2025
89;1;45177;2025
90;1;39112;2025
91;1;34321;2025
92;1;30301;2025
93;1;25527;2025
94;1;20926;2025
95;1;16579;2025
96;1;12422;2025
97;1;8920;2025
98;1;6212;2025
99;1;4184;2025
100;1;7245;2025
0;2;227377;2025
1;2;231925;2025
2;2;240975;2025
3;2;254855;2025
4;2;270642;2025
5;2;295842;2025
6;2;329132;2025
7;2;351123;2025
8;2;362543;2025
9;2;378342;2025
10;2;395476;2025
11;2;396466;2025
12;2;388723;2025
13;2;387869;2025
14;2;388561;2025
15;2;386124;2025
16;2;384296;2025
17;2;378341;2025
18;2;372360;2025
19;2;372915;2025
20;2;374976;2025
21;2;371928;2025
22;2;367254;2025
23;2;366608;2025
24;2;363776;2025
25;2;362557;2025
26;2;361933;2025
27;2;360797;2025
28;2;359854;2025
29;2;358913;2025
30;2;358131;2025
31;2;357659;2025
32;2;357734;2025
33;2;356744;2025
34;2;353845;2025
35;2;349944;2025
36;2;345093;2025
37;2;339442;2025
38;2;333273;2025
39;2;327476;2025
40;2;321395;2025
41;2;315980;2025
42;2;314491;2025
43;2;316816;2025
44;2;320061;2025
45;2;323136;2025
46;2;324142;2025
47;2;319069;2025
48;2;307879;2025
49;2;294715;2025
50;2;281843;2025
51;2;269292;2025
52;2;258151;2025
53;2;248635;2025
54;2;239452;2025
55;2;229775;2025
56;2;220727;2025
57;2;213647;2025
58;2;208502;2025
59;2;204131;2025
60;2;199861;2025
61;2;195480;2025
62;2;190455;2025
63;2;184703;2025
64;2;178684;2025
65;2;172596;2025
66;2;166428;2025
67;2;160319;2025
68;2;154239;2025
69;2;148047;2025
70;2;141865;2025
71;2;135580;2025
72;2;129130;2025
73;2;122896;2025
74;2;116431;2025
75;2;110638;2025
76;2;104844;2025
77;2;96898;2025
78;2;87768;2025
79;2;78552;2025
80;2;69475;2025
81;2;61414;2025
82;2;54590;2025
83;2;47585;2025
84;2;40983;2025
85;2;35603;2025
86;2;30915;2025
87;2;26740;2025
88;2;22818;2025
89;2;19016;2025
90;2;15442;2025
91;2;12977;2025
92;2;11141;2025
93;2;8910;2025
94;2;6963;2025
95;2;5250;2025
96;2;3774;2025
97;2;2675;2025
98;2;1848;2025
99;2;1230;2025
100;2;2002;2025
0;1;212606;2026
1;1;216684;2026
2;1;221093;2026
3;1;230413;2026
4;1;244330;2026
5;1;258985;2026
6;1;283851;2026
7;1;315253;2026
8;1;336104;2026
9;1;345313;2026
10;1;357892;2026
11;1;374208;2026
12;1;374548;2026
13;1;366004;2026
14;1;364636;2026
15;1;366788;2026
16;1;366630;2026
17;1;366134;2026
18;1;357646;2026
19;1;349699;2026
20;1;354055;2026
21;1;360374;2026
22;1;358536;2026
23;1;354291;2026
24;1;354305;2026
25;1;352267;2026
26;1;351348;2026
27;1;350918;2026
28;1;350064;2026
29;1;349514;2026
30;1;349047;2026
31;1;348797;2026
32;1;348864;2026
33;1;349647;2026
34;1;349500;2026
35;1;347390;2026
36;1;344273;2026
37;1;340197;2026
38;1;335317;2026
39;1;329948;2026
40;1;324989;2026
41;1;319829;2026
42;1;315375;2026
43;1;314758;2026
44;1;317813;2026
45;1;321846;2026
46;1;325824;2026
47;1;327762;2026
48;1;323697;2026
49;1;313555;2026
50;1;301415;2026
51;1;289525;2026
52;1;277940;2026
53;1;267783;2026
54;1;259303;2026
55;1;251214;2026
56;1;242669;2026
57;1;234780;2026
58;1;228891;2026
59;1;224971;2026
60;1;221837;2026
61;1;218813;2026
62;1;215691;2026
63;1;211934;2026
64;1;207465;2026
65;1;202778;2026
66;1;198088;2026
67;1;193339;2026
68;1;188668;2026
69;1;184028;2026
70;1;179171;2026
71;1;173961;2026
72;1;168090;2026
73;1;161732;2026
74;1;155492;2026
75;1;148904;2026
76;1;143110;2026
77;1;137692;2026
78;1;130161;2026
79;1;121231;2026
80;1;112029;2026
81;1;102757;2026
82;1;94470;2026
83;1;87255;2026
84;1;79400;2026
85;1;71583;2026
86;1;64702;2026
87;1;58065;2026
88;1;51671;2026
89;1;45612;2026
90;1;39741;2026
91;1;33959;2026
92;1;29390;2026
93;1;25578;2026
94;1;21230;2026
95;1;17133;2026
96;1;13351;2026
97;1;9826;2026
98;1;6920;2026
99;1;4719;2026
100;1;8028;2026
0;2;223061;2026
1;2;227333;2026
2;2;231941;2026
3;2;241022;2026
4;2;254924;2026
5;2;270729;2026
6;2;295940;2026
7;2;329235;2026
8;2;351227;2026
9;2;362641;2026
10;2;378425;2026
11;2;395538;2026
12;2;396511;2026
13;2;388762;2026
14;2;387908;2026
15;2;388599;2026
16;2;386149;2026
17;2;384282;2026
18;2;378263;2026
19;2;372202;2026
20;2;372677;2026
21;2;374659;2026
22;2;371531;2026
23;2;366766;2026
24;2;366017;2026
25;2;363077;2026
26;2;361759;2026
27;2;361071;2026
28;2;359921;2026
29;2;359000;2026
30;2;358089;2026
31;2;357333;2026
32;2;356894;2026
33;2;357005;2026
34;2;356052;2026
35;2;353194;2026
36;2;349333;2026
37;2;344502;2026
38;2;338843;2026
39;2;332647;2026
40;2;326816;2026
41;2;320702;2026
42;2;315252;2026
43;2;313719;2026
44;2;315988;2026
45;2;319166;2026
46;2;322161;2026
47;2;323085;2026
48;2;317941;2026
49;2;306696;2026
50;2;293484;2026
51;2;280563;2026
52;2;267955;2026
53;2;256745;2026
54;2;247142;2026
55;2;237863;2026
56;2;228091;2026
57;2;218940;2026
58;2;211736;2026
59;2;206443;2026
60;2;201907;2026
61;2;197461;2026
62;2;192891;2026
63;2;187674;2026
64;2;181730;2026
65;2;175515;2026
66;2;169227;2026
67;2;162860;2026
68;2;156550;2026
69;2;150270;2026
70;2;143880;2026
71;2;137498;2026
72;2;131016;2026
73;2;124376;2026
74;2;117949;2026
75;2;111308;2026
76;2;105321;2026
77;2;99345;2026
78;2;91358;2026
79;2;82303;2026
80;2;73230;2026
81;2;64353;2026
82;2;56494;2026
83;2;49844;2026
84;2;43101;2026
85;2;36801;2026
86;2;31671;2026
87;2;27224;2026
88;2;23291;2026
89;2;19643;2026
90;2;16165;2026
91;2;12953;2026
92;2;10732;2026
93;2;9077;2026
94;2;7147;2026
95;2;5493;2026
96;2;4069;2026
97;2;2870;2026
98;2;1993;2026
99;2;1347;2026
100;2;2189;2026
0;1;209468;2027
1;1;212611;2027
2;1;216722;2027
3;1;221152;2027
4;1;230491;2027
5;1;244424;2027
6;1;259094;2027
7;1;283970;2027
8;1;315375;2027
9;1;336226;2027
10;1;345434;2027
11;1;358011;2027
12;1;374334;2027
13;1;374699;2027
14;1;366199;2027
15;1;364890;2027
16;1;367094;2027
17;1;366957;2027
18;1;366439;2027
19;1;357889;2027
20;1;349866;2027
21;1;354136;2027
22;1;360352;2027
23;1;358399;2027
24;1;354031;2027
25;1;353909;2027
26;1;351747;2027
27;1;350748;2027
28;1;350305;2027
29;1;349488;2027
30;1;348990;2027
31;1;348563;2027
32;1;348349;2027
33;1;348436;2027
34;1;349227;2027
35;1;349095;2027
36;1;347006;2027
37;1;343899;2027
38;1;339815;2027
39;1;334916;2027
40;1;329522;2027
41;1;324541;2027
42;1;319361;2027
43;1;314888;2027
44;1;314248;2027
45;1;317270;2027
46;1;321263;2027
47;1;325195;2027
48;1;327083;2027
49;1;322975;2027
50;1;312800;2027
51;1;300630;2027
52;1;288708;2027
53;1;277088;2027
54;1;266889;2027
55;1;258356;2027
56;1;250206;2027
57;1;241595;2027
58;1;233629;2027
59;1;227647;2027
60;1;223615;2027
61;1;220357;2027
62;1;217199;2027
63;1;213930;2027
64;1;210020;2027
65;1;205393;2027
66;1;200539;2027
67;1;195674;2027
68;1;190743;2027
69;1;185879;2027
70;1;181031;2027
71;1;175955;2027
72;1;170519;2027
73;1;164423;2027
74;1;157841;2027
75;1;151357;2027
76;1;144529;2027
77;1;138462;2027
78;1;132747;2027
79;1;124993;2027
80;1;115885;2027
81;1;106552;2027
82;1;97195;2027
83;1;88812;2027
84;1;81475;2027
85;1;73588;2027
86;1;65793;2027
87;1;58922;2027
88;1;52341;2027
89;1;46059;2027
90;1;40167;2027
91;1;34545;2027
92;1;29118;2027
93;1;24843;2027
94;1;21303;2027
95;1;17409;2027
96;1;13820;2027
97;1;10579;2027
98;1;7637;2027
99;1;5267;2027
100;1;8967;2027
0;2;219745;2027
1;2;223041;2027
2;2;227368;2027
3;2;232006;2027
4;2;241108;2027
5;2;255026;2027
6;2;270841;2027
7;2;296058;2027
8;2;329351;2027
9;2;351336;2027
10;2;362736;2027
11;2;378501;2027
12;2;395595;2027
13;2;396561;2027
14;2;388813;2027
15;2;387959;2027
16;2;388637;2027
17;2;386150;2027
18;2;384221;2027
19;2;378126;2027
20;2;371995;2027
21;2;372400;2027
22;2;374304;2027
23;2;371091;2027
24;2;366237;2027
25;2;365387;2027
26;2;362359;2027
27;2;360985;2027
28;2;360282;2027
29;2;359151;2027
30;2;358256;2027
31;2;357367;2027
32;2;356640;2027
33;2;356233;2027
34;2;356374;2027
35;2;355453;2027
36;2;352628;2027
37;2;348778;2027
38;2;343936;2027
39;2;338248;2027
40;2;332018;2027
41;2;326153;2027
42;2;320003;2027
43;2;314515;2027
44;2;312935;2027
45;2;315139;2027
46;2;318238;2027
47;2;321145;2027
48;2;321979;2027
49;2;316757;2027
50;2;305451;2027
51;2;292185;2027
52;2;279204;2027
53;2;266529;2027
54;2;255238;2027
55;2;245539;2027
56;2;236157;2027
57;2;226283;2027
58;2;217023;2027
59;2;209689;2027
60;2;204240;2027
61;2;199531;2027
62;2;194897;2027
63;2;190129;2027
64;2;184712;2027
65;2;178570;2027
66;2;172154;2027
67;2;165666;2027
68;2;159102;2027
69;2;152593;2027
70;2;146113;2027
71;2;139526;2027
72;2;132946;2027
73;2;126272;2027
74;2;119450;2027
75;2;112842;2027
76;2;106044;2027
77;2;99883;2027
78;2;93751;2027
79;2;85755;2027
80;2;76806;2027
81;2;67905;2027
82;2;59268;2027
83;2;51648;2027
84;2;45209;2027
85;2;38759;2027
86;2;32788;2027
87;2;27936;2027
88;2;23755;2027
89;2;20087;2027
90;2;16731;2027
91;2;13587;2027
92;2;10735;2027
93;2;8763;2027
94;2;7298;2027
95;2;5652;2027
96;2;4268;2027
97;2;3103;2027
98;2;2144;2027
99;2;1457;2027
100;2;2400;2027
0;1;208346;2028
1;1;209484;2028
2;1;212657;2028
3;1;216788;2028
4;1;221237;2028
5;1;230593;2028
6;1;244539;2028
7;1;259219;2028
8;1;284098;2028
9;1;315502;2028
10;1;336350;2028
11;1;345557;2028
12;1;358141;2028
13;1;374486;2028
14;1;374893;2028
15;1;366452;2028
16;1;365194;2028
17;1;367419;2028
18;1;367263;2028
19;1;366683;2028
20;1;358063;2028
21;1;349962;2028
22;1;354136;2028
23;1;360239;2028
24;1;358171;2028
25;1;353675;2028
26;1;353434;2028
27;1;351197;2028
28;1;350186;2028
29;1;349776;2028
30;1;349005;2028
31;1;348544;2028
32;1;348149;2028
33;1;347953;2028
34;1;348045;2028
35;1;348848;2028
36;1;348733;2028
37;1;346650;2028
38;1;343533;2028
39;1;339427;2028
40;1;334503;2028
41;1;329086;2028
42;1;324083;2028
43;1;318884;2028
44;1;314393;2028
45;1;313726;2028
46;1;316710;2028
47;1;320657;2028
48;1;324536;2028
49;1;326367;2028
50;1;322210;2028
51;1;311998;2028
52;1;299794;2028
53;1;287834;2028
54;1;276174;2028
55;1;265926;2028
56;1;257331;2028
57;1;249111;2028
58;1;240426;2028
59;1;232376;2028
60;1;226294;2028
61;1;222144;2028
62;1;218753;2028
63;1;215450;2028
64;1;212024;2028
65;1;207950;2028
66;1;203156;2028
